Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Scan Line Corrector,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Gap Phase Source,Gap Phase Statistic,Data Type Level-1,Sensor Identifier,Ephemeris Type,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Scan Gap Interpolation,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LE07_L1GT_090084_20111014_20161206_01_T2,LE70900842011287ASA00,2011/10/14,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/06,2011:287:23:43:20.3906250,2011:287:23:43:47.1446875,ASA - Alice Springs  Austrailia,Day,83,83,-1,-1,,,,9,N,LPGS_12.8.2,FULL,51.40856687,54.29294163,DE,13.380644,ETM_L1GT,ETM,DEFINITIVE,14521,16601,7261,8301,7261,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20111001_20111231_01.02,2,34°36'43.38"S,149°49'05.16"E,33°39'26.64"S,149°00'54.86"E,33°57'24.84"S,151°04'25.03"E,35°15'18.22"S,148°32'35.88"E,35°33'38.56"S,150°38'32.28"E,-34.61205,149.8181,-33.6574,149.01524,-33.9569,151.07362,-35.25506,148.5433,-35.56071,150.6423,LE07_L1GT_090084_20111014_20161206_01_T2,LE70900842011287ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011287ASA00
LE07_L1GT_090084_20110928_20161206_01_T2,LE70900842011271ASA00,2011/09/28,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/06,2011:271:23:43:19.1777499,2011:271:23:43:45.9318749,ASA - Alice Springs  Austrailia,Day,96,96,-1,-1,,,,9,Y,LPGS_12.8.2,FULL,46.0166155,49.56876863,DE,13.222674,ETM_L1GT,ETM,DEFINITIVE,14581,16581,7291,8291,7291,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110701_20110930_01.02,2,34°36'58.36"S,149°49'50.52"E,33°39'50.15"S,149°01'38.17"E,33°57'43.88"S,151°05'10.68"E,35°15'41.72"S,148°33'20.02"E,35°33'57.06"S,150°39'18.76"E,-34.61621,149.8307,-33.66393,149.02727,-33.96219,151.0863,-35.26159,148.55556,-35.56585,150.65521,LE07_L1GT_090084_20110928_20161206_01_T2,LE70900842011271ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011271ASA00
LE07_L1TP_090084_20110912_20161206_01_T1,LE70900842011255ASA00,2011/09/12,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/06,2011:255:23:43:21.2963124,2011:255:23:43:48.0503125,ASA - Alice Springs  Austrailia,Day,3,3,189,4,4.103,2.754,3.042,9,N,LPGS_12.8.2,FULL,40.25911868,45.89194418,DE,9.688016,ETM_L1TP,ETM,DEFINITIVE,14521,16581,7261,8291,7261,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110701_20110930_01.02,2,34°36'56.41"S,149°50'47.44"E,33°39'46.80"S,149°02'33.25"E,33°57'41.33"S,151°06'08.75"E,35°15'35.39"S,148°34'14.56"E,35°33'51.48"S,150°40'16.21"E,-34.61567,149.84651,-33.663,149.04257,-33.96148,151.10243,-35.25983,148.57071,-35.5643,150.67117,LE07_L1TP_090084_20110912_20161206_01_T1,LE70900842011255ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011255ASA00
LE07_L1TP_090084_20110827_20161206_01_T1,LE70900842011239ASA00,2011/08/27,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/06,2011:239:23:43:27.2626874,2011:239:23:43:54.0166875,ASA - Alice Springs  Austrailia,Day,15,15,89,4,4.75,3.182,3.527,9,N,LPGS_12.8.2,FULL,34.71061605,42.89910796,DE,15.127866,ETM_L1TP,ETM,DEFINITIVE,14501,16601,7251,8301,7251,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110701_20110930_01.02,2,34°36'56.02"S,149°50'26.12"E,33°39'37.98"S,149°02'11.54"E,33°57'33.70"S,151°05'51.40"E,35°15'27.07"S,148°33'52.13"E,35°33'44.32"S,150°39'58.32"E,-34.61556,149.84059,-33.66055,149.03654,-33.95936,151.09761,-35.25752,148.56448,-35.56231,150.6662,LE07_L1TP_090084_20110827_20161206_01_T1,LE70900842011239ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011239ASA00
LE07_L1TP_090084_20110811_20161206_01_T1,LE70900842011223ASA01,2011/08/11,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/06,2011:223:23:43:29.0465625,2011:223:23:43:55.8005000,ASA - Alice Springs  Austrailia,Day,60,61,46,4,4.146,3.167,2.676,9,N,LPGS_12.8.2,FULL,29.88163497,40.30677418,DE,-11.6885,ETM_L1TP,ETM,DEFINITIVE,14501,16601,7251,8301,7251,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110701_20110930_01.02,2,34°36'55.94"S,149°50'59.86"E,33°39'40.86"S,149°02'44.41"E,33°57'36.18"S,151°06'26.57"E,35°15'29.99"S,148°34'26.58"E,35°33'46.91"S,150°40'35.22"E,-34.61554,149.84996,-33.66135,149.04567,-33.96005,151.10738,-35.25833,148.57405,-35.56303,150.67645,LE07_L1TP_090084_20110811_20161206_01_T1,LE70900842011223ASA01,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011223ASA01
LE07_L1TP_090084_20110726_20161207_01_T1,LE70900842011207ASN00,2011/07/26,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/07,2011:207:23:43:33.6018749,2011:207:23:44:00.3559374,ASN - Alice Springs  Australia,Day,11,12,130,4,4.75,3.351,3.367,9,N,LPGS_12.8.2,FULL,26.18914525,38.01655481,DE,-11.429811,ETM_L1TP,ETM,DEFINITIVE,14521,16601,7261,8301,7261,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110701_20110930_01.02,2,34°36'53.42"S,149°50'31.52"E,33°39'34.13"S,149°02'16.40"E,33°57'30.24"S,151°05'55.79"E,35°15'24.05"S,148°34'00.05"E,35°33'41.58"S,150°40'06.13"E,-34.61484,149.84209,-33.65948,149.03789,-33.9584,151.09883,-35.25668,148.56668,-35.56155,150.66837,LE07_L1TP_090084_20110726_20161207_01_T1,LE70900842011207ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011207ASN00
LE07_L1TP_090084_20110710_20161208_01_T1,LE70900842011191ASN00,2011/07/10,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/08,2011:191:23:43:35.8583749,2011:191:23:44:02.6123125,ASN - Alice Springs  Australia,Day,22,22,167,4,4.561,3.462,2.969,9,N,LPGS_12.8.2,FULL,23.92597444,36.09854691,DE,-.058555,ETM_L1TP,ETM,DEFINITIVE,14561,16601,7281,8301,7281,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110701_20110930_01.02,2,34°36'54.29"S,149°50'33.61"E,33°39'38.30"S,149°02'22.38"E,33°57'33.77"S,151°05'57.88"E,35°15'26.03"S,148°34'01.70"E,35°33'43.16"S,150°40'03.65"E,-34.61508,149.84267,-33.66064,149.03955,-33.95938,151.09941,-35.25723,148.56714,-35.56199,150.66768,LE07_L1TP_090084_20110710_20161208_01_T1,LE70900842011191ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011191ASN00
LE07_L1TP_090084_20110624_20161208_01_T1,LE70900842011175ASN00,2011/06/24,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/08,2011:175:23:43:36.8350625,2011:175:23:44:03.5890624,ASN - Alice Springs  Australia,Day,10,9,180,4,5.8,4.789,3.272,9,N,LPGS_12.8.2,FULL,23.23411383,34.76776884,DE,6.688363,ETM_L1TP,ETM,DEFINITIVE,14581,16581,7291,8291,7291,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110401_20110630_01.02,2,34°36'53.75"S,149°50'45.10"E,33°39'33.80"S,149°02'33.79"E,33°57'28.98"S,151°06'05.83"E,35°15'22.75"S,148°34'16.68"E,35°33'39.06"S,150°40'15.17"E,-34.61493,149.84586,-33.65939,149.04272,-33.95805,151.10162,-35.25632,148.5713,-35.56085,150.67088,LE07_L1TP_090084_20110624_20161208_01_T1,LE70900842011175ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011175ASN00
LE07_L1TP_090084_20110608_20161209_01_T1,LE70900842011159ASN00,2011/06/08,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/09,2011:159:23:43:40.5597499,2011:159:23:44:07.3138124,ASN - Alice Springs  Australia,Day,60,60,104,4,4.714,3.621,3.018,9,N,LPGS_12.8.2,FULL,24.07499934,34.32457592,DE,-2.217676,ETM_L1TP,ETM,DEFINITIVE,14581,16581,7291,8291,7291,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110401_20110630_01.02,2,34°36'53.82"S,149°50'07.51"E,33°39'36.72"S,149°01'58.94"E,33°57'31.93"S,151°05'30.91"E,35°15'25.88"S,148°33'36.97"E,35°33'42.26"S,150°39'35.32"E,-34.61495,149.83542,-33.6602,149.03304,-33.95887,151.09192,-35.25719,148.56027,-35.56174,150.65981,LE07_L1TP_090084_20110608_20161209_01_T1,LE70900842011159ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011159ASN00
LE07_L1TP_090084_20110523_20161208_01_T1,LE70900842011143ASN00,2011/05/23,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/08,2011:143:23:43:39.4417500,2011:143:23:44:06.1956875,ASN - Alice Springs  Australia,Day,72,73,56,4,4.533,3.193,3.217,9,N,LPGS_12.8.2,FULL,26.27218128,35.04010136,DE,9.033978,ETM_L1TP,ETM,DEFINITIVE,14581,16561,7291,8281,7291,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110401_20110630_01.02,2,34°36'52.52"S,149°50'39.41"E,33°39'30.10"S,149°02'26.56"E,33°57'25.99"S,151°06'01.55"E,35°15'20.34"S,148°34'13.80"E,35°33'37.30"S,150°40'15.17"E,-34.61459,149.84428,-33.65836,149.04071,-33.95722,151.10043,-35.25565,148.5705,-35.56036,150.67088,LE07_L1TP_090084_20110523_20161208_01_T1,LE70900842011143ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011143ASN00
LE07_L1TP_090084_20110507_20161209_01_T1,LE70900842011127ASN00,2011/05/07,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/09,2011:127:23:43:40.8431249,2011:127:23:44:07.5971875,ASN - Alice Springs  Australia,Day,8,8,172,4,4.618,3.237,3.293,9,N,LPGS_12.8.2,FULL,29.49766202,37.14755355,DE,-6.879258,ETM_L1TP,ETM,DEFINITIVE,14581,16581,7291,8291,7291,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110401_20110630_01.02,2,34°36'52.99"S,149°50'26.30"E,33°39'42.05"S,149°02'10.79"E,33°57'38.23"S,151°05'49.52"E,35°15'30.89"S,148°33'53.75"E,35°33'48.67"S,150°39'58.82"E,-34.61472,149.84064,-33.66168,149.03633,-33.96062,151.09709,-35.25858,148.56493,-35.56352,150.66634,LE07_L1TP_090084_20110507_20161209_01_T1,LE70900842011127ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011127ASN00
LE07_L1TP_090084_20110421_20161210_01_T1,LE70900842011111ASN00,2011/04/21,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/10,2011:111:23:43:40.3158750,2011:111:23:44:07.0699374,ASN - Alice Springs  Australia,Day,45,44,90,4,4.67,3.307,3.297,9,N,LPGS_12.8.2,FULL,33.39228468,40.74656645,DE,7.29791,ETM_L1TP,ETM,DEFINITIVE,14601,16581,7301,8291,7301,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110401_20110630_01.02,2,34°36'52.27"S,149°50'36.53"E,33°39'30.38"S,149°02'19.10"E,33°57'26.89"S,151°06'00.14"E,35°15'22.03"S,148°34'04.66"E,35°33'40.43"S,150°40'12.14"E,-34.61452,149.84348,-33.65844,149.03864,-33.95747,151.10004,-35.25612,148.56796,-35.56123,150.67004,LE07_L1TP_090084_20110421_20161210_01_T1,LE70900842011111ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011111ASN00
LE07_L1TP_090084_20110405_20161210_01_T1,LE70900842011095ASN00,2011/04/05,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/10,2011:095:23:43:42.0752500,2011:095:23:44:08.8293124,ASN - Alice Springs  Australia,Day,66,66,36,4,4.15,2.695,3.156,9,N,LPGS_12.8.2,FULL,37.56263996,45.78822659,DE,-10.53317,ETM_L1TP,ETM,DEFINITIVE,14581,16601,7291,8301,7291,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110401_20110630_01.02,2,34°36'51.62"S,149°49'55.74"E,33°39'42.01"S,149°01'38.60"E,33°57'38.48"S,151°05'18.49"E,35°15'32.26"S,148°33'20.63"E,35°33'50.65"S,150°39'27.07"E,-34.61434,149.83215,-33.66167,149.02739,-33.96069,151.08847,-35.25896,148.55573,-35.56407,150.65752,LE07_L1TP_090084_20110405_20161210_01_T1,LE70900842011095ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011095ASN00
LE07_L1GT_090084_20110320_20161210_01_T2,LE70900842011079ASN00,2011/03/20,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/10,2011:079:23:43:37.8368749,2011:079:23:44:04.5908124,ASN - Alice Springs  Australia,Day,100,100,-1,-1,,,,9,N,LPGS_12.8.2,FULL,41.7029857,52.03045153,DE,-4.017571,ETM_L1GT,ETM,DEFINITIVE,14581,16581,7291,8291,7291,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110101_20110331_01.02,2,34°36'50.51"S,149°50'31.99"E,33°39'42.05"S,149°02'16.40"E,33°57'38.81"S,151°05'52.15"E,35°15'31.14"S,148°33'59.11"E,35°33'49.57"S,150°40'01.38"E,-34.61403,149.84222,-33.66168,149.03789,-33.96078,151.09782,-35.25865,148.56642,-35.56377,150.66705,LE07_L1GT_090084_20110320_20161210_01_T2,LE70900842011079ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011079ASN00
LE07_L1TP_090084_20110304_20161209_01_T1,LE70900842011063ASN00,2011/03/04,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/09,2011:063:23:43:37.0231250,2011:063:23:44:03.7771250,ASN - Alice Springs  Australia,Day,64,65,33,4,4.524,3.222,3.176,9,N,LPGS_12.8.2,FULL,45.58593948,59.02251881,DE,-4.869516,ETM_L1TP,ETM,DEFINITIVE,14581,16581,7291,8291,7291,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110101_20110331_01.02,2,34°36'50.58"S,149°50'00.24"E,33°39'36.79"S,149°01'47.57"E,33°57'33.37"S,151°05'19.86"E,35°15'26.42"S,148°33'25.27"E,35°33'44.39"S,150°39'24.05"E,-34.61405,149.8334,-33.66022,149.02988,-33.95927,151.08885,-35.25734,148.55702,-35.56233,150.65668,LE07_L1TP_090084_20110304_20161209_01_T1,LE70900842011063ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011063ASN00
LE07_L1TP_090084_20110216_20161210_01_T1,LE70900842011047ASN00,2011/02/16,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/10,2011:047:23:43:31.3139375,2011:047:23:43:58.0679374,ASN - Alice Springs  Australia,Day,81,81,11,4,5.588,2.058,5.195,9,N,LPGS_12.8.2,FULL,49.11526842,66.07994732,DE,-3.427456,ETM_L1TP,ETM,DEFINITIVE,14561,16581,7281,8291,7281,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110101_20110331_01.02,2,34°36'48.10"S,149°50'20.04"E,33°39'38.84"S,149°02'11.94"E,33°57'35.93"S,151°05'43.22"E,35°15'28.84"S,148°33'51.55"E,35°33'47.20"S,150°39'49.14"E,-34.61336,149.8389,-33.66079,149.03665,-33.95998,151.09534,-35.25801,148.56432,-35.56311,150.66365,LE07_L1TP_090084_20110216_20161210_01_T1,LE70900842011047ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011047ASN00
LE07_L1TP_090084_20110131_20161210_01_T1,LE70900842011031ASN00,2011/01/31,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/10,2011:031:23:43:27.9308124,2011:031:23:43:54.6846874,ASN - Alice Springs  Australia,Day,0,0,151,4,5.097,3.878,3.307,9,N,LPGS_12.8.2,FULL,52.28995837,72.35011106,DE,14.784108,ETM_L1TP,ETM,DEFINITIVE,14521,16581,7261,8291,7261,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110101_20110331_01.02,2,34°36'47.63"S,149°49'50.48"E,33°39'32.00"S,149°01'40.19"E,33°57'29.81"S,151°05'13.24"E,35°15'19.94"S,148°33'18.25"E,35°33'38.99"S,150°39'17.46"E,-34.61323,149.83069,-33.65889,149.02783,-33.95828,151.08701,-35.25554,148.55507,-35.56083,150.65485,LE07_L1TP_090084_20110131_20161210_01_T1,LE70900842011031ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011031ASN00
LE07_L1TP_090084_20110115_20161210_01_T1,LE70900842011015ASN00,2011/01/15,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/10,2011:015:23:43:22.4791874,2011:015:23:43:49.2330625,ASN - Alice Springs  Australia,Day,8,8,97,4,4.888,3.758,3.125,9,N,LPGS_12.8.2,FULL,55.10467868,76.88577427,DE,-2.774018,ETM_L1TP,ETM,DEFINITIVE,14581,16601,7291,8301,7291,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20110101_20110331_01.02,2,34°36'46.44"S,149°49'31.58"E,33°39'29.45"S,149°01'18.98"E,33°57'28.26"S,151°04'55.85"E,35°15'19.73"S,148°32'56.76"E,35°33'40.00"S,150°38'59.93"E,-34.6129,149.82544,-33.65818,149.02194,-33.95785,151.08218,-35.25548,148.5491,-35.56111,150.64998,LE07_L1TP_090084_20110115_20161210_01_T1,LE70900842011015ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011015ASN00
LE07_L1TP_090084_20101230_20161211_01_T1,LE70900842010364ASN00,2010/12/30,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/11,2010:364:23:43:14.3213125,2010:364:23:43:41.0751874,ASN - Alice Springs  Australia,Day,0,0,132,4,4.911,3.715,3.212,9,N,LPGS_12.8.2,FULL,57.47409931,78.76329698,DE,-10.717607,ETM_L1TP,ETM,DEFINITIVE,14521,16601,7261,8301,7261,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20101001_20101231_01.02,2,34°36'45.79"S,149°49'34.61"E,33°39'21.92"S,149°01'21.36"E,33°57'21.24"S,151°05'00.96"E,35°15'10.87"S,148°32'58.42"E,35°33'31.46"S,150°39'04.36"E,-34.61272,149.82628,-33.65609,149.0226,-33.9559,151.0836,-35.25302,148.54956,-35.55874,150.65121,LE07_L1TP_090084_20101230_20161211_01_T1,LE70900842010364ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010364ASN00
LE07_L1TP_090084_20101214_20161211_01_T1,LE70900842010348ASN00,2010/12/14,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/11,2010:348:23:43:05.7826249,2010:348:23:43:32.5365624,ASN - Alice Springs  Australia,Day,13,13,57,4,4.586,3.419,3.056,9,N,LPGS_12.8.2,FULL,59.08542624,77.34234409,DE,-7.218132,ETM_L1TP,ETM,DEFINITIVE,14581,16581,7291,8291,7291,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20101001_20101231_01.02,2,34°36'43.67"S,149°49'28.13"E,33°39'34.56"S,149°01'12.36"E,33°57'34.27"S,151°04'51.56"E,35°15'20.34"S,148°32'51.50"E,35°33'41.29"S,150°38'57.12"E,-34.61213,149.82448,-33.6596,149.0201,-33.95952,151.08099,-35.25565,148.54764,-35.56147,150.6492,LE07_L1TP_090084_20101214_20161211_01_T1,LE70900842010348ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010348ASN00
LE07_L1GT_090084_20101128_20161211_01_T2,LE70900842010332ASN00,2010/11/28,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/11,2010:332:23:42:57.6182500,2010:332:23:43:24.3721874,ASN - Alice Springs  Australia,Day,99,99,-1,-1,,,,9,N,LPGS_12.8.2,FULL,59.46031084,72.74107676,DE,-2.592191,ETM_L1GT,ETM,DEFINITIVE,14561,16581,7281,8291,7281,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20101001_20101231_01.02,2,34°36'43.85"S,149°49'03.00"E,33°39'26.93"S,149°00'53.82"E,33°57'26.32"S,151°04'29.82"E,35°15'15.62"S,148°32'29.76"E,35°33'36.47"S,150°38'32.17"E,-34.61218,149.8175,-33.65748,149.01495,-33.95731,151.07495,-35.25434,148.5416,-35.56013,150.64227,LE07_L1GT_090084_20101128_20161211_01_T2,LE70900842010332ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010332ASN00
LE07_L1TP_090084_20101112_20161212_01_T1,LE70900842010316ASN00,2010/11/12,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/12,2010:316:23:42:46.1920624,2010:316:23:43:12.9461250,ASN - Alice Springs  Australia,Day,36,35,102,4,5.253,3.332,4.061,9,N,LPGS_12.8.2,FULL,58.13490836,66.16687449,DE,11.595579,ETM_L1TP,ETM,DEFINITIVE,14521,16581,7261,8291,7261,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20101001_20101231_01.02,2,34°36'42.80"S,149°49'16.10"E,33°39'30.71"S,149°01'07.97"E,33°57'29.34"S,151°04'40.48"E,35°15'20.34"S,148°32'44.92"E,35°33'40.97"S,150°38'43.73"E,-34.61189,149.82114,-33.65853,149.01888,-33.95815,151.07791,-35.25565,148.54581,-35.56138,150.64548,LE07_L1TP_090084_20101112_20161212_01_T1,LE70900842010316ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010316ASN00
LE07_L1GT_090084_20101027_20161212_01_T2,LE70900842010300ASN00,2010/10/27,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/12,2010:300:23:42:34.3152500,2010:300:23:43:01.0693124,ASN - Alice Springs  Australia,Day,81,80,-1,-1,,,,9,N,LPGS_12.8.2,FULL,55.00030567,59.40252815,DE,-12.020721,ETM_L1GT,ETM,DEFINITIVE,14521,16581,7261,8291,7261,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20101001_20101231_01.02,2,34°36'42.23"S,149°49'23.66"E,33°39'22.61"S,149°01'17.72"E,33°57'21.38"S,151°04'47.78"E,35°15'13.90"S,148°32'56.15"E,35°33'34.56"S,150°38'52.44"E,-34.61173,149.82324,-33.65628,149.02159,-33.95594,151.07994,-35.25386,148.54893,-35.5596,150.6479,LE07_L1GT_090084_20101027_20161212_01_T2,LE70900842010300ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010300ASN00
LE07_L1TP_090084_20101011_20161212_01_T1,LE70900842010284ASN00,2010/10/11,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/12,2010:284:23:42:25.2044374,2010:284:23:42:51.9584374,ASN - Alice Springs  Australia,Day,40,40,74,4,4.705,2.966,3.652,9,N,LPGS_12.8.2,FULL,50.37432632,53.67384566,DE,-7.734899,ETM_L1TP,ETM,DEFINITIVE,14581,16581,7291,8291,7291,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20101001_20101231_01.02,2,34°36'41.47"S,149°48'35.68"E,33°39'26.71"S,149°00'24.98"E,33°57'26.06"S,151°03'56.88"E,35°15'15.48"S,148°32'03.91"E,35°33'36.54"S,150°38'01.86"E,-34.61152,149.80991,-33.65742,149.00694,-33.95724,151.0658,-35.2543,148.53442,-35.56015,150.63385,LE07_L1TP_090084_20101011_20161212_01_T1,LE70900842010284ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010284ASN00
LE07_L1TP_090084_20100925_20161212_01_T1,LE70900842010268ASN00,2010/09/25,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/12,2010:268:23:42:21.2078125,2010:268:23:42:47.9618749,ASN - Alice Springs  Australia,Day,2,2,181,4,4.083,2.924,2.85,9,N,LPGS_12.8.2,FULL,44.86808085,49.17103821,DE,-4.626138,ETM_L1TP,ETM,DEFINITIVE,14501,16581,7251,8291,7251,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100701_20100930_01.02,2,34°36'54.76"S,149°48'29.66"E,33°39'41.36"S,149°00'17.10"E,33°57'36.61"S,151°03'51.26"E,35°15'30.31"S,148°31'55.42"E,35°33'46.94"S,150°37'55.88"E,-34.61521,149.80824,-33.66149,149.00475,-33.96017,151.06424,-35.25842,148.53206,-35.56304,150.63219,LE07_L1TP_090084_20100925_20161212_01_T1,LE70900842010268ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010268ASN00
LE07_L1TP_090084_20100909_20161213_01_T1,LE70900842010252ASN00,2010/09/09,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/13,2010:252:23:42:21.7882499,2010:252:23:42:48.5421874,ASN - Alice Springs  Australia,Day,37,38,80,4,4.249,3.126,2.878,9,N,LPGS_12.8.2,FULL,39.10927779,45.63328953,DE,6.176735,ETM_L1TP,ETM,DEFINITIVE,14521,16561,7261,8281,7261,8281,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20100701_20100930_01.02,2,34°36'54.14"S,149°48'55.33"E,33°39'32.65"S,149°00'41.80"E,33°57'28.58"S,151°04'19.67"E,35°15'23.83"S,148°32'22.27"E,35°33'41.51"S,150°38'26.41"E,-34.61504,149.81537,-33.65907,149.01161,-33.95794,151.07213,-35.25662,148.53952,-35.56153,150.64067,LE07_L1TP_090084_20100909_20161213_01_T1,LE70900842010252ASN00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842010252ASN00
